Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1982,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1983,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1984,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1985,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1986,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1987,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1988,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1989,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1990,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1991,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1992,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1993,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1994,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1995,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1996,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1997,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1998,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1999,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2000,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2001,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2002,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2003,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2004,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2005,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2006,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2007,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2008,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2009,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2010,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2011,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2012,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2013,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2014,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2015,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2020,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2030,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2040,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
2050,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
