Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1983,1.95E+02,1.98E+02,2.23E+01,1.50E+02,1.06E+04
1984,1.95E+02,2.01E+02,2.21E+01,1.46E+02,1.12E+04
1985,1.96E+02,2.19E+02,2.32E+01,1.72E+02,1.12E+04
1986,1.96E+02,1.94E+02,2.30E+01,1.58E+02,1.15E+04
1987,1.96E+02,2.05E+02,2.30E+01,1.47E+02,1.17E+04
1988,1.96E+02,2.23E+02,2.30E+01,1.50E+02,1.21E+04
1989,1.96E+02,2.26E+02,2.23E+01,1.21E+02,1.13E+04
1990,1.96E+02,2.45E+02,2.34E+01,1.54E+02,1.13E+04
1991,1.96E+02,2.35E+02,2.36E+01,1.57E+02,1.47E+04
1992,1.97E+02,2.15E+02,2.29E+01,1.29E+02,1.10E+04
1993,1.98E+02,2.18E+02,2.36E+01,1.39E+02,1.21E+04
1994,1.98E+02,2.38E+02,2.40E+01,1.49E+02,1.41E+04
1995,1.99E+02,2.42E+02,2.39E+01,1.34E+02,1.29E+04
1996,1.99E+02,2.25E+02,2.40E+01,1.37E+02,1.22E+04
1997,1.11E+02,1.94E+02,2.71E+01,1.45E+02,1.65E+04
1998,2.44E+02,5.27E+02,3.47E+01,2.19E+02,1.69E+04
1999,1.71E+02,1.98E+02,2.33E+01,1.92E+02,1.42E+04
2000,1.48E+02,2.09E+02,5.10E+01,1.37E+02,1.21E+04
2001,7.36E+01,2.06E+02,1.88E+01,9.58E+01,1.30E+04
2002,2.56E+02,3.33E+02,2.27E+01,6.14E+01,1.38E+04
2003,1.79E+02,5.18E+02,3.72E+01,1.30E+02,1.27E+04
2004,2.40E+02,1.05E+02,1.37E+01,1.81E+02,1.37E+04
2005,2.00E+02,1.35E+02,3.74E+01,1.19E+02,1.41E+04
2006,1.94E+02,2.80E+02,2.04E+01,1.53E+02,1.25E+04
2007,1.96E+02,1.18E+02,3.60E+01,1.38E+02,1.40E+04
2008,1.51E+02,3.27E+02,1.45E+01,1.11E+02,1.13E+04
2009,1.39E+02,1.46E+02,1.56E+01,1.93E+02,1.13E+04
2010,1.96E+02,2.03E+02,1.52E+01,1.63E+02,1.34E+04
2011,1.83E+02,1.98E+02,1.81E+01,1.11E+02,1.19E+04
2012,2.13E+02,4.10E+02,3.25E+01,1.34E+02,1.21E+04
2013,2.56E+02,1.61E+02,1.57E+01,1.05E+02,1.09E+04
2014,2.98E+02,2.53E+02,1.08E+01,1.40E+02,1.17E+04
2015,3.84E+02,2.07E+02,2.31E+01,1.06E+02,1.26E+04
2020,2.35E+02,4.39E+02,7.79E+01,2.16E+02,1.25E+04
2030,2.41E+02,4.74E+02,7.78E+01,2.12E+02,1.20E+04
2040,2.46E+02,5.04E+02,7.75E+01,2.06E+02,1.14E+04
2050,2.50E+02,5.31E+02,7.67E+01,1.99E+02,1.08E+04
